"date","daily_flow.Open","daily_hypo","daily_epi","daily_chla","daily_tp","daily_doc","daily_swdoc","daily_secchi"
2009-01-19,596,,,,,,,
2009-01-20,593,,,,,,,
2009-01-21,608,,,,,,5.13,
2009-01-22,587,,,,,,,
2009-01-23,659,,,,,,,
2009-01-24,698,,,,,,,
2009-01-25,316,,,,,,,
2009-01-26,589,,,,,,,
2009-01-27,605,,,,,,,
2009-01-28,615,,,,,,,
2009-01-29,521,,,,,,,
2009-01-30,539,,,,,,,
2009-01-31,592,,,,,,,
2009-02-01,541,,,,,,,
2009-02-02,559,,,,,,,
2009-02-03,587,,,,,,,
2009-02-04,608,,,,,,,
2009-02-05,580,,,,,,,
2009-02-06,579,,,,,,,
2009-02-07,546,,,,,,,
2009-02-08,546,,,,,,,
2009-02-09,554,,,,,,,
2009-02-10,597,,,,,,,
2009-02-11,494,,,,,,,
2009-02-12,547,,,,,,,
2009-02-13,604,,,,,,,
2009-02-14,566,,,,,,,
2009-02-15,672,,,,,,,
2009-02-16,598,,,,,,12.555,
2009-02-17,610,,,,,,,
2009-02-18,623,,,,,,7.74,
2009-02-19,623,,,,,,,
2009-02-20,609,,,,,,,
2009-02-21,325,,,,,,,
2009-02-22,322,,,,,,,
2009-02-23,569,,,,,,,
2009-02-24,605,,,,,,5.67,
2009-02-25,561,,,,,,,
2009-02-26,601,,,,,,,
2009-02-27,594,,,,,,,
2009-02-28,540,,,,,,,
2009-03-01,552,,,,,,,
2009-03-02,559,,,,,,,
2009-03-03,556,,,,,,,
2009-03-04,563,,,,,,,
2009-03-05,651,,,,,,,
2009-03-06,653,,,,,,,
2009-03-07,652,,,,,,,
2009-03-08,656,,,,,,,
2009-03-09,651,,,,,,,
2009-03-10,662,,,,,,,
2009-03-11,658,,,,,,7.2,
2009-03-12,658,,,,,,,
2009-03-13,648,,,,,,,
2009-03-14,645,,,,,,,
2009-03-15,643,,,,,,,
2009-03-16,651,,,,,,10.60875,
2009-03-17,652,,,,,,9.9,
2009-03-18,652,,,,,,,
2009-03-19,651,,,,,,,
2009-03-20,650,,,,,,,
2009-03-21,647,,,,,,,
2009-03-22,645,,,,,,,
2009-03-23,645,,,,,,,
2009-03-24,588,,,,,,,
2009-03-25,649,,,,,,,
2009-03-26,650,,,,,,,
2009-03-27,647,,,,,,,
2009-03-28,654,,,,,,,
2009-03-29,658,,,,,,,
2009-03-30,648,,,,,,,
2009-03-31,658,,,,,,,
2009-04-01,666,,,,,,,
2009-04-02,633,,,,,,,
2009-04-03,647,,,,,,,
2009-04-04,684,,,,,,,
2009-04-05,570,,,,,,,
2009-04-06,560,,,,,,,
2009-04-07,564,,,,,,,
2009-04-08,479,,,,,,,
2009-04-09,443,,,,,,,
2009-04-10,242,,,,,,,
2009-04-11,334,,,,,,,
2009-04-12,226,,,,,,,
2009-04-13,213,,,,,,,
2009-04-14,530,,,,,,,
2009-04-15,520,,,,,,11.655,
2009-04-16,584,,,,,,5.67,
2009-04-17,601,,,,,,,
2009-04-18,569,,,,,,,
2009-04-19,443,,,,,,,
2009-04-20,428,,,,,,,
2009-04-21,472,,,,,,7.74,
2009-04-21,,2.6,2.6,2.3,5.5,4.05,,4.7
2009-04-22,430,,,,,,,
2009-04-23,434,,,,,,,
2009-04-24,422,,,,,,,
2009-04-25,346,,,,,,,
2009-04-26,345,,,,,,,
2009-04-27,417,,,,,,,
2009-04-28,431,,,,,,,
2009-04-29,584,,,,,,,
2009-04-30,451,,,,,,,
2009-05-01,346,,,,,,,
2009-05-02,306,,,,,,,
2009-05-03,307,,,,,,,
2009-05-04,285,,,,,,,
2009-05-05,216,,,,,,,
2009-05-06,199,,,,,,,
2009-05-07,290,,,,,,,
2009-05-08,207,,,,,,,
2009-05-09,373,,,,,,,
2009-05-10,250,,,,,,,
2009-05-11,250,,,,,,,
2009-05-12,251,,,,,,10.53,
2009-05-13,316,,,,,,11.7642857142857,
2009-05-14,330,,,,,,6.75,
2009-05-15,320,,,,,,,
2009-05-16,338,,,,,,,
2009-05-17,329,,,,,,,
2009-05-18,294,,,,,,,
2009-05-18,,5,7,3,7.75,4.41,,4.1
2009-05-19,252,,,,,,,
2009-05-20,276,,,,,,,
2009-05-21,240,,,,,,,
2009-05-22,231,,,,,,,
2009-05-23,172,,,,,,,
2009-05-24,181,,,,,,,
2009-05-25,175,,,,,,,
2009-05-26,244,,,,,,,
2009-05-27,240,,,,,,,
2009-05-28,237,,,,,,,
2009-05-29,216,,,,,,,
2009-05-30,329,,,,,,,
2009-05-31,297,,,,,,,
2009-06-01,327,,,,,,,
2009-06-02,234,,,,,,,
2009-06-03,249,,,,,,,
2009-06-04,307,,,,,,,
2009-06-05,275,,,,,,,
2009-06-06,331,,,,,,,
2009-06-07,319,,,,,,,
2009-06-08,387,,,,,,,
2009-06-09,375,,,,,,7.29,
2009-06-09,,6.6,10.8,3.3,6.75,3.9825,,4.4
2009-06-10,383,,,,,,,
2009-06-11,271,,,,,,,
2009-06-12,254,,,,,,,
2009-06-13,187,,,,,,,
2009-06-14,199,,,,,,,
2009-06-15,380,,,,,,11.0925,
2009-06-16,405,,,,,,,
2009-06-17,388,,,,,,5.67,
2009-06-18,450,,,,,,,
2009-06-19,305,,,,,,,
2009-06-20,218,,,,,,,
2009-06-21,209,,,,,,,
2009-06-22,398,,,,,,,
2009-06-23,401,,,,,,,
2009-06-24,408,,,,,,,
2009-06-25,414,,,,,,,
2009-06-26,436,,,,,,,
2009-06-27,384,,,,,,,
2009-06-28,372,,,,,,,
2009-06-29,463,,,,,,,
2009-06-30,424,,,,,,,
2009-07-01,358,,,,,,,
2009-07-02,390,,,,,,,
2009-07-03,375,,,,,,,
2009-07-04,278,,,,,,,
2009-07-05,262,,,,,,,
2009-07-06,363,,,,,,,
2009-07-07,261,,,,,,,
2009-07-08,271,,,,,,,
2009-07-09,265,,,,,,,
2009-07-10,191,,,,,,,
2009-07-11,185,,,,,,,
2009-07-12,180,,,,,,,
2009-07-13,207,,,,,,11.115,
2009-07-14,212,,,,,,7.11,
2009-07-15,315,,,,,,14.2585714285714,
2009-07-16,403,,,,,,,
2009-07-17,404,,,,,,,
2009-07-18,391,,,,,,,
2009-07-19,277,,,,,,,
2009-07-20,433,,,,,,,
2009-07-21,300,,,,,,,
2009-07-22,296,,,,,,,
2009-07-23,396,,,,,,,
2009-07-24,599,,,,,,,
2009-07-25,208,,,,,,,
2009-07-26,492,,,,,,,
2009-07-27,602,,,,,,,
2009-07-28,750,,,,,,,
2009-07-29,743,,,,,,,
2009-07-30,680,,,,,,,
2009-07-31,732,,,,,,,
2009-08-01,740,,,,,,,
2009-08-02,741,,,,,,,
2009-08-03,729,,,,,,,
2009-08-04,753,,,,,,,
2009-08-05,754,,,,,,,
2009-08-06,570,,,,,,,
2009-08-07,733,,,,,,,
2009-08-08,524,,,,,,,
2009-08-09,520,,,,,,,
2009-08-10,519,,,,,,,
2009-08-11,375,,,,,,,
2009-08-11,,8.3,17.2,2,7.25,4.59,,5
2009-08-12,506,,,,,,6.885,
2009-08-13,519,,,,,,,
2009-08-14,519,,,,,,,
2009-08-15,509,,,,,,,
2009-08-16,514,,,,,,,
2009-08-17,522,,,,,,11.115,
2009-08-18,524,,,,,,,
2009-08-19,573,,,,,,,
2009-08-20,547,,,,,,,
2009-08-21,622,,,,,,,
2009-08-22,653,,,,,,,
2009-08-23,579,,,,,,,
2009-08-24,608,,,,,,,
2009-08-25,620,,,,,,,
2009-08-26,651,,,,,,,
2009-08-27,532,,,,,,,
2009-08-28,660,,,,,,,
2009-08-29,586,,,,,,,
2009-08-30,515,,,,,,,
2009-08-31,633,,,,,,,
2009-09-01,689,,,,,,,
2009-09-02,702,,,,,,,
2009-09-03,712,,,,,,,
2009-09-04,726,,,,,,,
2009-09-05,507,,,,,,,
2009-09-06,579,,,,,,,
2009-09-07,707,,,,,,,
2009-09-08,626,,,,,,,
2009-09-09,820,,,,,,,
2009-09-10,827,,,,,,,
2009-09-11,819,,,,,,,
2009-09-12,824,,,,,,,
2009-09-13,817,,,,,,,
2009-09-14,678,,,,,,,
2009-09-15,610,,,,,,10.17,
2009-09-16,607,,,,,,12.33,
2009-09-17,565,,,,,,,
2009-09-18,623,,,,,,,
2009-09-19,660,,,,,,,
2009-09-20,657,,,,,,,
2009-09-21,655,,,,,,,
2009-09-22,631,,,,,,,
2009-09-23,513,,,,,,,
2009-09-24,475,,,,,,,
2009-09-25,595,,,,,,,
2009-09-26,637,,,,,,,
2009-09-27,634,,,,,,,
2009-09-28,642,,,,,,,
2009-09-29,643,,,,,,,
2009-09-30,636,,,,,,,
2009-10-01,639,,,,,,,
2009-10-02,643,,,,,,,
2009-10-03,644,,,,,,,
2009-10-04,554,,,,,,,
2009-10-05,545,,,,,,,
2009-10-06,646,,,,,,,
2009-10-07,646,,,,,,,
2009-10-08,649,,,,,,,
2009-10-09,643,,,,,,,
2009-10-10,642,,,,,,,
2009-10-11,642,,,,,,,
2009-10-12,559,,,,,,,
2009-10-13,529,,,,,,,
2009-10-14,473,,,,,,13.815,
2009-10-14,,11.5,11.6,1.2,6,3.8475,,4.2
2009-10-15,457,,,,,,7.83,
2009-10-16,626,,,,,,,
2009-10-17,619,,,,,,,
2009-10-18,623,,,,,,,
2009-10-19,611,,,,,,,
2009-10-20,639,,,,,,,
2009-10-21,633,,,,,,5.13,
2009-10-22,623,,,,,,,
2009-10-23,625,,,,,,,
2009-10-24,632,,,,,,,
2009-10-25,632,,,,,,,
2009-10-26,589,,,,,,,
2009-10-27,621,,,,,,,
2009-10-28,626,,,,,,,
2009-10-29,640,,,,,,,
2009-10-30,650,,,,,,,
2009-10-31,699,,,,,,,
2009-11-01,729,,,,,,,
2009-11-02,905,,,,,,,
2009-11-03,889,,,,,,,
2009-11-04,719,,,,,,,
2009-11-05,718,,,,,,,
2009-11-06,714,,,,,,,
2009-11-07,513,,,,,,,
2009-11-08,512,,,,,,,
2009-11-09,572,,,,,,,
2009-11-10,561,,,,,,7.74,
2009-11-11,619,,,,,,,
2009-11-12,621,,,,,,,
2009-11-13,562,,,,,,,
2009-11-14,542,,,,,,,
2009-11-15,539,,,,,,,
2009-11-16,573,,,,,,11.72,
2009-11-17,561,,,,,,,
2009-11-18,518,,,,,,,
2009-11-19,443,,,,,,,
2009-11-20,526,,,,,,,
2009-11-21,526,,,,,,,
2009-11-22,526,,,,,,,
2009-11-23,523,,,,,,,
2009-11-24,647,,,,,,,
2009-11-25,689,,,,,,,
2009-11-26,726,,,,,,,
2009-11-27,756,,,,,,,
2009-11-28,826,,,,,,,
2009-11-29,824,,,,,,,
2009-11-30,781,,,,,,,
2009-12-01,623,,,,,,,
2009-12-02,800,,,,,,,
2009-12-03,797,,,,,,,
2009-12-04,812,,,,,,,
2009-12-05,820,,,,,,,
2009-12-06,819,,,,,,,
2009-12-07,822,,,,,,,
2009-12-08,812,,,,,,,
2009-12-09,816,,,,,,5.58,
2009-12-10,831,,,,,,,
2009-12-11,818,,,,,,,
2009-12-12,848,,,,,,,
2009-12-13,850,,,,,,,
2009-12-14,836,,,,,,,
2009-12-15,835,,,,,,11.07,
2009-12-16,830,,,,,,,
2009-12-17,840,,,,,,,
2009-12-18,843,,,,,,,
2009-12-19,838,,,,,,,
2009-12-20,838,,,,,,,
2009-12-21,846,,,,,,,
2009-12-22,847,,,,,,,
2009-12-23,863,,,,,,,
2009-12-24,658,,,,,,,
2009-12-25,547,,,,,,,
2009-12-26,553,,,,,,,
2009-12-27,549,,,,,,,
2009-12-28,546,,,,,,,
2009-12-29,575,,,,,,,
2009-12-30,625,,,,,,,
2009-12-31,659,,,,,,,
2010-01-01,667,,,,,,,
2010-01-02,669,,,,,,,
2010-01-03,669,,,,,,,
2010-01-04,747,,,,,,,
2010-01-05,775,,,,,,,
2010-01-06,726,,,,,,,
2010-01-07,675,,,,,,,
2010-01-08,616,,,,,,,
2010-01-09,615,,,,,,,
2010-01-10,716,,,,,,,
2010-01-11,615,,,,,,,
2010-01-12,610,,,,,,,
2010-01-13,602,,,,,,14.3775,
2010-01-14,605,,,,,,,
2010-01-15,605,,,,,,5.67,
2010-01-16,543,,,,,,,
2010-01-17,583,,,,,,,
2010-01-18,542,,,,,,,
2010-01-19,602,,,,,,7.83,
2010-01-20,619,,,,,,,
2010-01-21,620,,,,,,,
2010-01-22,630,,,,,,,
2010-01-23,642,,,,,,,
2010-01-24,641,,,,,,,
2010-01-25,640,,,,,,,
2010-01-26,643,,,,,,,
2010-01-27,645,,,,,,,
2010-01-28,654,,,,,,,
2010-01-29,673,,,,,,,
2010-01-30,671,,,,,,,
2010-01-31,669,,,,,,,
2010-02-01,667,,,,,,,
2010-02-02,675,,,,,,,
2010-02-03,707,,,,,,,
2010-02-04,719,,,,,,,
2010-02-05,718,,,,,,,
2010-02-06,717,,,,,,,
2010-02-07,714,,,,,,,
2010-02-08,714,,,,,,5.85,
2010-02-09,707,,,,,,8.55,
2010-02-10,719,,,,,,,
2010-02-11,716,,,,,,,
2010-02-12,722,,,,,,,
2010-02-13,736,,,,,,,
2010-02-14,784,,,,,,,
2010-02-15,806,,,,,,12.3814285714286,
2010-02-16,805,,,,,,10.98,
2010-02-17,805,,,,,,,
2010-02-18,808,,,,,,,
2010-02-19,807,,,,,,,
2010-02-20,801,,,,,,,
2010-02-21,792,,,,,,,
2010-02-22,797,,,,,,,
2010-02-23,810,,,,,,,
2010-02-24,833,,,,,,,
2010-02-25,835,,,,,,,
2010-02-26,844,,,,,,,
2010-02-27,847,,,,,,,
2010-02-28,851,,,,,,,
2010-03-01,850,,,,,,,
2010-03-02,839,,,,,,,
2010-03-03,860,,,,,,,
2010-03-04,862,,,,,,,
2010-03-05,846,,,,,,,
2010-03-06,842,,,,,,,
2010-03-07,847,,,,,,,
2010-03-08,845,,,,,,,
2010-03-09,846,,,,,,7.56,
2010-03-10,674,,,,,,,
2010-03-11,850,,,,,,,
2010-03-12,847,,,,,,,
2010-03-13,846,,,,,,,
2010-03-14,843,,,,,,,
2010-03-15,849,,,,,,10.31,
2010-03-16,846,,,,,,,
2010-03-17,771,,,,,,,
2010-03-18,839,,,,,,,
2010-03-19,809,,,,,,,
2010-03-20,794,,,,,,,
2010-03-21,782,,,,,,,
2010-03-22,787,,,,,,,
2010-03-23,791,,,,,,,
2010-03-24,780,,,,,,,
2010-03-25,724,,,,,,,
2010-03-26,792,,,,,,,
2010-03-27,794,,,,,,,
2010-03-28,790,,,,,,,
2010-03-29,790,,,,,,,
2010-03-30,794,,,,,,,
2010-03-31,684,,,,,,,
2010-04-01,779,,,,,,,
2010-04-02,782,,,,,,,
2010-04-03,785,,,,,,,
2010-04-04,787,,,,,,,
2010-04-05,790,,,,,,,
2010-04-06,787,,,,,,,
2010-04-07,782,,,,,,,
2010-04-08,776,,,,,,,
2010-04-09,773,,,,,,,
2010-04-10,775,,,,,,,
2010-04-11,778,,,,,,,
2010-04-12,782,,,,,,,
2010-04-13,802,,,,,,,
2010-04-14,571,,,,,,11.3175,
2010-04-15,812,,,,,,,
2010-04-16,743,,,,,,,
2010-04-17,821,,,,,,,
2010-04-18,832,,,,,,,
2010-04-19,838,,,,,,,
2010-04-20,833,,,,,,5.85,
2010-04-21,760,,,,,,7.47,
2010-04-21,,1.3,1.3,0.7,6.5,4.2075,,4.7
2010-04-22,750,,,,,,,
2010-04-23,651,,,,,,,
2010-04-24,519,,,,,,,
2010-04-25,526,,,,,,,
2010-04-26,711,,,,,,,
2010-04-27,690,,,,,,,
2010-04-28,726,,,,,,,
2010-04-29,714,,,,,,,
2010-04-30,735,,,,,,,
2010-05-01,506,,,,,,,
2010-05-02,645,,,,,,,
2010-05-03,722,,,,,,,
2010-05-04,688,,,,,,,
2010-05-05,711,,,,,,,
2010-05-06,733,,,,,,,
2010-05-07,721,,,,,,,
2010-05-08,700,,,,,,,
2010-05-09,461,,,,,,,
2010-05-10,708,,,,,,,
2010-05-11,738,,,,,,8.1,
2010-05-12,709,,,,,,,
2010-05-13,720,,,,,,,
2010-05-14,724,,,,,,,
2010-05-15,642,,,,,,,
2010-05-16,264,,,,,,,
2010-05-17,693,,,,,,11.84,
2010-05-18,697,,,,,,,
2010-05-19,595,,,,,,,
2010-05-19,,3.6,3.8,1.3,6.25,4.1175,,5
2010-05-20,499,,,,,,,
2010-05-21,474,,,,,,,
2010-05-22,499,,,,,,,
2010-05-23,483,,,,,,,
2010-05-24,607,,,,,,,
2010-05-25,473,,,,,,,
2010-05-26,427,,,,,,,
2010-05-27,445,,,,,,,
2010-05-28,650,,,,,,,
2010-05-29,491,,,,,,,
2010-05-30,409,,,,,,,
2010-05-31,434,,,,,,,
2010-06-01,403,,,,,,,
2010-06-02,411,,,,,,,
2010-06-03,438,,,,,,,
2010-06-04,482,,,,,,,
2010-06-05,537,,,,,,,
2010-06-06,434,,,,,,,
2010-06-07,400,,,,,,,
2010-06-08,415,,,,,,8.37,
2010-06-09,416,,,,,,,
2010-06-10,434,,,,,,5.76,
2010-06-11,413,,,,,,,
2010-06-12,394,,,,,,,
2010-06-13,236,,,,,,,
2010-06-14,408,,,,,,,
2010-06-15,438,,,,,,12.2657142857143,
2010-06-16,414,,,,,,11.43,
2010-06-16,,4.5,10.7,,6.5,3.8925,,4.5
2010-06-17,461,,,,,,,
2010-06-18,435,,,,,,,
2010-06-19,367,,,,,,,
2010-06-20,391,,,,,,,
2010-06-21,416,,,,,,,
2010-06-22,431,,,,,,,
2010-06-23,449,,,,,,,
2010-06-24,453,,,,,,,
2010-06-25,254,,,,,,,
2010-06-26,256,,,,,,,
2010-06-27,256,,,,,,,
2010-06-28,425,,,,,,,
2010-06-29,438,,,,,,,
2010-06-30,451,,,,,,,
2010-07-01,418,,,,,,,
2010-07-02,455,,,,,,,
2010-07-03,256,,,,,,,
2010-07-04,254,,,,,,,
2010-07-05,431,,,,,,,
2010-07-06,426,,,,,,,
2010-07-07,431,,,,,,,
2010-07-08,232,,,,,,,
2010-07-09,365,,,,,,,
2010-07-10,281,,,,,,,
2010-07-11,267,,,,,,,
2010-07-12,367,,,,,,4.95,
2010-07-13,464,,,,,,7.65,
2010-07-14,427,,,,,,10.845,
2010-07-15,470,,,,,,,
2010-07-16,423,,,,,,,
2010-07-17,268,,,,,,,
2010-07-18,224,,,,,,,
2010-07-19,436,,,,,,,
2010-07-20,302,,,,,,,
2010-07-21,249,,,,,,,
2010-07-22,227,,,,,,,
2010-07-23,232,,,,,,,
2010-07-24,254,,,,,,,
2010-07-25,243,,,,,,,
2010-07-26,243,,,,,,,
2010-07-27,286,,,,,,,
2010-07-28,247,,,,,,,
2010-07-29,247,,,,,,,
2010-07-30,462,,,,,,,
2010-07-31,462,,,,,,,
2010-08-01,457,,,,,,,
2010-08-02,459,,,,,,,
2010-08-03,453,,,,,,,
2010-08-04,461,,,,,,,
2010-08-05,513,,,,,,,
2010-08-06,511,,,,,,,
2010-08-07,515,,,,,,,
2010-08-08,514,,,,,,,
2010-08-09,516,,,,,,,
2010-08-10,512,,,,,,,
2010-08-10,,6.9,17,1.2,6.25,3.8925,,4
2010-08-11,516,,,,,,,
2010-08-12,519,,,,,,,
2010-08-13,514,,,,,,,
2010-08-14,508,,,,,,,
2010-08-15,504,,,,,,,
2010-08-16,708,,,,,,12.61125,
2010-08-17,713,,,,,,4.77,
2010-08-18,720,,,,,,7.83,
2010-08-19,715,,,,,,,
2010-08-20,735,,,,,,,
2010-08-21,740,,,,,,,
2010-08-22,536,,,,,,,
2010-08-23,522,,,,,,,
2010-08-24,449,,,,,,,
2010-08-25,463,,,,,,,
2010-08-26,643,,,,,,,
2010-08-27,714,,,,,,,
2010-08-28,518,,,,,,,
2010-08-29,520,,,,,,,
2010-08-30,714,,,,,,,
2010-08-31,764,,,,,,,
2010-09-01,802,,,,,,,
2010-09-02,684,,,,,,,
2010-09-03,804,,,,,,,
2010-09-04,536,,,,,,,
2010-09-05,531,,,,,,,
2010-09-06,698,,,,,,,
2010-09-07,560,,,,,,,
2010-09-08,559,,,,,,,
2010-09-09,712,,,,,,7.47,
2010-09-10,709,,,,,,,
2010-09-11,704,,,,,,,
2010-09-12,705,,,,,,,
2010-09-13,664,,,,,,,
2010-09-14,708,,,,,,10.71,
2010-09-15,719,,,,,,10.7325,
2010-09-16,714,,,,,,,
2010-09-17,665,,,,,,,
2010-09-18,648,,,,,,,
2010-09-19,671,,,,,,,
2010-09-20,716,,,,,,,
2010-09-21,661,,,,,,,
2010-09-22,726,,,,,,,
2010-09-23,763,,,,,,,
2010-09-24,762,,,,,,,
2010-09-25,761,,,,,,,
2010-09-26,741,,,,,,,
2010-09-27,703,,,,,,,
2010-09-28,719,,,,,,,
2010-09-29,757,,,,,,,
2010-09-30,731,,,,,,,
2010-10-01,711,,,,,,,
2010-10-02,766,,,,,,,
2010-10-03,676,,,,,,,
2010-10-04,744,,,,,,,
2010-10-05,751,,,,,,,
2010-10-06,751,,,,,,,
2010-10-07,749,,,,,,,
2010-10-08,749,,,,,,,
2010-10-09,709,,,,,,,
2010-10-10,755,,,,,,,
2010-10-11,756,,,,,,,
2010-10-12,735,,,,,,,
2010-10-12,,10.4,11.5,1.3,5.25,4.3875,,5
2010-10-13,787,,,,,,12.59,
2010-10-14,772,,,,,,,
2010-10-15,806,,,,,,,
2010-10-16,647,,,,,,,
2010-10-17,805,,,,,,,
2010-10-18,807,,,,,,,
2010-10-19,799,,,,,,5.58,
2010-10-20,807,,,,,,,
2010-10-21,799,,,,,,,
2010-10-22,806,,,,,,,
2010-10-23,818,,,,,,,
2010-10-24,802,,,,,,,
2010-10-25,808,,,,,,,
2010-10-26,819,,,,,,,
2010-10-27,821,,,,,,,
2010-10-28,742,,,,,,,
2010-10-29,770,,,,,,,
2010-10-30,624,,,,,,,
2010-10-31,622,,,,,,,
2010-11-01,767,,,,,,,
2010-11-02,734,,,,,,,
2010-11-03,739,,,,,,,
2010-11-04,750,,,,,,,
2010-11-05,742,,,,,,,
2010-11-06,605,,,,,,,
2010-11-07,607,,,,,,,
2010-11-08,742,,,,,,,
2010-11-09,750,,,,,,,
2010-11-10,747,,,,,,,
2010-11-11,749,,,,,,,
2010-11-12,751,,,,,,,
2010-11-13,804,,,,,,,
2010-11-14,708,,,,,,,
2010-11-15,469,,,,,,12.29625,
2010-11-16,398,,,,,,15.93,
2010-11-17,478,,,,,,7.92,
2010-11-18,471,,,,,,,
2010-11-19,560,,,,,,,
2010-11-20,741,,,,,,,
2010-11-21,786,,,,,,,
2010-11-22,552,,,,,,,
2010-11-23,805,,,,,,,
2010-11-24,801,,,,,,,
2010-11-25,759,,,,,,,
2010-11-26,781,,,,,,,
2010-11-27,811,,,,,,,
2010-11-28,802,,,,,,,
2010-11-29,789,,,,,,,
2010-11-30,789,,,,,,,
2010-12-01,757,,,,,,,
2010-12-02,681,,,,,,,
2010-12-03,711,,,,,,,
2010-12-04,706,,,,,,,
2010-12-05,584,,,,,,,
2010-12-06,699,,,,,,,
2010-12-07,696,,,,,,,
2010-12-08,742,,,,,,,
2010-12-09,836,,,,,,,
2010-12-10,869,,,,,,,
2010-12-11,784,,,,,,,
2010-12-12,875,,,,,,,
2010-12-13,875,,,,,,,
2010-12-14,799,,,,,,12.69,
2010-12-15,766,,,,,,11.5842857142857,
2010-12-16,827,,,,,,,
2010-12-17,818,,,,,,,
2010-12-18,660,,,,,,,
2010-12-19,655,,,,,,,
2010-12-20,768,,,,,,7.74,
2010-12-21,764,,,,,,5.67,
2010-12-22,758,,,,,,,
2010-12-23,739,,,,,,,
2010-12-24,658,,,,,,,
2010-12-25,629,,,,,,,
2010-12-26,629,,,,,,,
2010-12-27,635,,,,,,,
2010-12-28,613,,,,,,,
2010-12-29,611,,,,,,,
2010-12-30,586,,,,,,,
2010-12-31,556,,,,,,,
2011-01-01,533,,,,,,,
2011-01-02,536,,,,,,,
2011-01-03,545,,,,,,,
2011-01-04,512,,,,,,,
2011-01-05,384,,,,,,,
2011-01-06,386,,,,,,,
2011-01-07,384,,,,,,,
2011-01-08,382,,,,,,,
2011-01-09,374,,,,,,,
2011-01-10,375,,,,,,,
2011-01-11,379,,,,,,,
2011-01-12,379,,,,,,,
2011-01-13,365,,,,,,5.4,
2011-01-14,413,,,,,,,
2011-01-15,284,,,,,,,
2011-01-16,288,,,,,,,
2011-01-17,397,,,,,,10.74375,
2011-01-18,451,,,,,,8.28,
2011-01-19,491,,,,,,,
2011-01-20,513,,,,,,,
2011-01-21,513,,,,,,,
2011-01-22,517,,,,,,,
2011-01-23,521,,,,,,,
2011-01-24,523,,,,,,,
2011-01-25,526,,,,,,,
2011-01-26,529,,,,,,,
2011-01-27,528,,,,,,,
2011-01-28,523,,,,,,,
2011-01-29,527,,,,,,,
2011-01-30,526,,,,,,,
2011-01-31,535,,,,,,,
2011-02-01,538,,,,,,,
2011-02-02,530,,,,,,,
2011-02-03,524,,,,,,,
2011-02-04,446,,,,,,,
2011-02-05,200,,,,,,,
2011-02-06,199,,,,,,,
2011-02-07,434,,,,,,,
2011-02-08,534,,,,,,,
2011-02-09,549,,,,,,,
2011-02-10,584,,,,,,,
2011-02-11,580,,,,,,,
2011-02-12,574,,,,,,,
2011-02-13,564,,,,,,,
2011-02-14,561,,,,,,,
2011-02-15,578,,,,,,11.12625,
2011-02-16,661,,,,,,,
2011-02-17,575,,,,,,5.85,
2011-02-18,574,,,,,,,
2011-02-19,570,,,,,,,
2011-02-20,570,,,,,,,
2011-02-21,573,,,,,,,
2011-02-22,588,,,,,,,
2011-02-23,584,,,,,,,
2011-02-24,581,,,,,,,
2011-02-25,581,,,,,,,
2011-02-26,586,,,,,,,
2011-02-27,590,,,,,,,
2011-02-28,581,,,,,,7.83,
2011-03-01,577,,,,,,,
2011-03-02,576,,,,,,,
2011-03-03,584,,,,,,,
2011-03-04,587,,,,,,,
2011-03-05,592,,,,,,,
2011-03-06,602,,,,,,,
2011-03-07,610,,,,,,,
2011-03-08,600,,,,,,,
2011-03-09,602,,,,,,,
2011-03-10,585,,,,,,,
2011-03-11,578,,,,,,,
2011-03-12,596,,,,,,,
2011-03-13,593,,,,,,,
2011-03-14,588,,,,,,,
2011-03-15,585,,,,,,11.35125,
2011-03-16,562,,,,,,7.02,
2011-03-17,496,,,,,,,
2011-03-18,530,,,,,,,
2011-03-19,580,,,,,,,
2011-03-20,579,,,,,,,
2011-03-21,581,,,,,,,
2011-03-22,585,,,,,,,
2011-03-23,587,,,,,,,
2011-03-24,479,,,,,,,
2011-03-25,669,,,,,,,
2011-03-26,659,,,,,,,
2011-03-27,697,,,,,,,
2011-03-28,701,,,,,,,
2011-03-29,680,,,,,,,
2011-03-30,670,,,,,,,
2011-03-31,592,,,,,,,
2011-04-01,587,,,,,,,
2011-04-02,583,,,,,,,
2011-04-03,576,,,,,,,
2011-04-04,586,,,,,,,
2011-04-05,594,,,,,,,
2011-04-06,586,,,,,,,
2011-04-07,452,,,,,,,
2011-04-08,449,,,,,,,
2011-04-09,567,,,,,,,
2011-04-10,571,,,,,,,
2011-04-11,565,,,,,,,
2011-04-12,564,,,,,,,
2011-04-13,568,,,,,,10.60875,
2011-04-14,573,,,,,,7.92,
2011-04-15,570,,,,,,,
2011-04-16,570,,,,,,,
2011-04-17,557,,,,,,,
2011-04-18,567,,,,,,,
2011-04-19,569,,,,,,,
2011-04-20,573,,,,,,,
2011-04-21,584,,,,,,,
2011-04-22,377,,,,,,,
2011-04-23,277,,,,,,,
2011-04-24,282,,,,,,,
2011-04-25,277,,,,,,,
2011-04-26,269,,,,,,,
2011-04-27,276,,,,,,5.4,
2011-04-28,271,,,,,,,
2011-04-29,271,,,,,,,
2011-04-30,271,,,,,,,
2011-05-01,277,,,,,,,
2011-05-02,296,,,,,,,
2011-05-03,318,,,,,,,
