sampledate,depth,wtemp
2006-09-01,15.00,11.559
2006-09-02,0.00,22.693
2006-09-02,0.50,22.510
2006-09-02,1.00,22.526
2006-09-02,1.50,22.478
2006-09-02,2.00,22.486
2006-09-02,2.50,22.391
2006-09-02,3.00,22.225
2006-09-02,3.50,22.421
2006-09-02,4.00,22.358
2006-09-02,4.50,22.319
2006-09-02,5.00,22.271
2006-09-02,5.50,22.294
2006-09-02,6.00,22.318
2006-09-02,6.50,22.288
2006-09-02,7.00,22.302
2006-09-02,8.00,21.822
2006-09-02,9.00,15.924
2006-09-02,10.00,13.415
2006-09-02,11.00,12.783
2006-09-02,12.00,12.374
2006-09-02,13.00,12.118
2006-09-02,14.00,11.881
2006-09-02,15.00,11.656
2006-09-03,0.00,22.882
2006-09-03,0.50,22.650
2006-09-03,1.00,22.672
2006-09-03,1.50,22.656
2006-09-03,2.00,22.672
2006-09-03,2.50,22.592
2006-09-03,3.00,22.433
2006-09-03,3.50,22.626
2006-09-03,4.00,22.556
2006-09-03,4.50,22.517
2006-09-03,5.00,22.455
2006-09-03,5.50,22.476
2006-09-03,6.00,22.449
2006-09-03,6.50,22.364
2006-09-03,7.00,22.258
2006-09-03,8.00,20.094
2006-09-03,9.00,14.785
2006-09-03,10.00,13.591
2006-09-03,11.00,13.036
2006-09-03,12.00,12.571
2006-09-03,13.00,12.145
2006-09-03,14.00,11.766
2006-09-03,15.00,11.561
2006-09-04,0.00,22.578
2006-09-04,0.50,22.513
2006-09-04,1.00,22.569
2006-09-04,1.50,22.566
2006-09-04,2.00,22.603
2006-09-04,2.50,22.527
2006-09-04,3.00,22.365
2006-09-04,3.50,22.529
2006-09-04,4.00,22.444
2006-09-04,4.50,22.392
2006-09-04,5.00,22.319
2006-09-04,5.50,22.303
2006-09-04,6.00,22.251
2006-09-04,6.50,22.136
2006-09-04,7.00,21.924
2006-09-04,8.00,19.725
2006-09-04,9.00,16.785
2006-09-04,10.00,14.372
2006-09-04,11.00,13.501
2006-09-04,12.00,12.866
2006-09-04,13.00,12.344
2006-09-04,14.00,11.831
2006-09-04,15.00,11.585
2006-09-05,0.00,22.894
2006-09-05,0.50,22.391
2006-09-05,1.00,22.405
2006-09-05,1.50,22.364
2006-09-05,2.00,22.388
2006-09-05,2.50,22.308
2006-09-05,3.00,22.143
2006-09-05,3.50,22.343
2006-09-05,4.00,22.272
2006-09-05,4.50,22.244
2006-09-05,5.00,22.193
2006-09-05,5.50,22.198
2006-09-05,6.00,22.180
2006-09-05,6.50,22.101
2006-09-05,7.00,21.984
2006-09-05,8.00,20.422
2006-09-05,9.00,16.258
2006-09-05,10.00,14.078
2006-09-05,11.00,12.495
2006-09-05,12.00,12.083
2006-09-05,13.00,11.824
2006-09-05,14.00,11.554
2006-09-05,15.00,11.363
2006-09-06,0.00,23.264
2006-09-06,0.50,22.315
2006-09-06,1.00,22.317
2006-09-06,1.50,22.284
2006-09-06,2.00,22.317
2006-09-06,2.50,22.232
2006-09-06,3.00,22.069
2006-09-06,3.50,22.271
2006-09-06,4.00,22.197
2006-09-06,4.50,22.175
2006-09-06,5.00,22.129
2006-09-06,5.50,22.147
2006-09-06,6.00,22.161
2006-09-06,6.50,22.095
2006-09-06,7.00,21.941
2006-09-06,8.00,19.451
2006-09-06,9.00,15.732
2006-09-06,10.00,14.190
2006-09-06,11.00,13.453
2006-09-06,12.00,12.682
2006-09-06,13.00,12.130
2006-09-06,14.00,11.844
2006-09-06,15.00,11.618
2006-09-07,0.00,22.926
2006-09-07,0.50,22.633
2006-09-07,1.00,22.614
2006-09-07,1.50,22.558
2006-09-07,2.00,22.556
2006-09-07,2.50,22.456
2006-09-07,3.00,22.274
2006-09-07,3.50,22.389
2006-09-07,4.00,22.266
2006-09-07,4.50,22.180
2006-09-07,5.00,22.082
2006-09-07,5.50,22.066
2006-09-07,6.00,21.965
2006-09-07,6.50,21.681
2006-09-07,7.00,21.219
2006-09-07,8.00,19.560
2006-09-07,9.00,16.629
2006-09-07,10.00,14.666
2006-09-07,11.00,13.413
2006-09-07,12.00,12.269
2006-09-07,13.00,11.938
2006-09-07,14.00,11.641
2006-09-07,15.00,11.428
2006-09-08,0.00,22.437
2006-09-08,0.50,22.361
2006-09-08,1.00,22.396
2006-09-08,1.50,22.389
2006-09-08,2.00,22.445
2006-09-08,2.50,22.369
2006-09-08,3.00,22.220
2006-09-08,3.50,22.422
2006-09-08,4.00,22.347
2006-09-08,4.50,22.315
2006-09-08,5.00,22.254
2006-09-08,5.50,22.259
2006-09-08,6.00,22.235
2006-09-08,6.50,22.046
2006-09-08,7.00,21.760
2006-09-08,8.00,19.789
2006-09-08,9.00,16.537
2006-09-08,10.00,13.775
2006-09-08,11.00,12.932
2006-09-08,12.00,12.528
2006-09-08,13.00,12.181
2006-09-08,14.00,11.886
2006-09-08,15.00,11.632
2006-09-09,0.00,22.241
2006-09-09,0.50,22.191
2006-09-09,1.00,22.224
2006-09-09,1.50,22.219
2006-09-09,2.00,22.279
2006-09-09,2.50,22.208
2006-09-09,3.00,22.070
2006-09-09,3.50,22.283
2006-09-09,4.00,22.212
2006-09-09,4.50,22.181
2006-09-09,5.00,22.102
2006-09-09,5.50,22.039
2006-09-09,6.00,21.833
2006-09-09,6.50,21.371
2006-09-09,7.00,20.854
2006-09-09,8.00,19.920
2006-09-09,9.00,19.429
2006-09-09,10.00,18.427
2006-09-09,11.00,14.814
2006-09-09,12.00,13.435
2006-09-09,13.00,12.556
2006-09-09,14.00,12.100
2006-09-09,15.00,11.839
2006-09-10,0.00,21.170
2006-09-10,0.50,21.111
2006-09-10,1.00,21.149
2006-09-10,1.50,21.158
2006-09-10,2.00,21.210
2006-09-10,2.50,21.146
2006-09-10,3.00,20.993
2006-09-10,3.50,21.227
2006-09-10,4.00,21.240
2006-09-10,4.50,21.140
2006-09-10,5.00,21.117
2006-09-10,5.50,21.179
2006-09-10,6.00,21.182
2006-09-10,6.50,21.164
2006-09-10,7.00,21.212
2006-09-10,8.00,21.114
2006-09-10,9.00,19.885
2006-09-10,10.00,17.284
2006-09-10,11.00,14.348
2006-09-10,12.00,12.772
2006-09-10,13.00,12.184
2006-09-10,14.00,11.844
2006-09-10,15.00,11.717
2006-09-11,0.00,20.543
2006-09-11,0.50,20.489
2006-09-11,1.00,20.533
2006-09-11,1.50,20.541
2006-09-11,2.00,20.587
2006-09-11,2.50,20.514
2006-09-11,3.00,20.332
2006-09-11,3.50,20.600
2006-09-11,4.00,20.571
2006-09-11,4.50,20.464
2006-09-11,5.00,20.489
2006-09-11,5.50,20.555
2006-09-11,6.00,20.554
2006-09-11,6.50,20.537
2006-09-11,7.00,20.576
2006-09-11,8.00,20.465
2006-09-11,9.00,19.670
2006-09-11,10.00,17.633
2006-09-11,11.00,14.604
2006-09-11,12.00,12.844
2006-09-11,13.00,12.112
2006-09-11,14.00,11.817
2006-09-11,15.00,11.671
2006-09-12,0.00,20.031
2006-09-12,0.50,19.971
2006-09-12,1.00,20.017
2006-09-12,1.50,20.028
2006-09-12,2.00,20.073
2006-09-12,2.50,20.004
2006-09-12,3.00,19.769
2006-09-12,3.50,20.086
2006-09-12,4.00,20.047
2006-09-12,4.50,20.006
2006-09-12,5.00,19.973
2006-09-12,5.50,20.042
2006-09-12,6.00,20.040
2006-09-12,6.50,20.025
2006-09-12,7.00,20.073
2006-09-12,8.00,20.013
2006-09-12,9.00,19.828
2006-09-12,10.00,16.559
2006-09-12,11.00,13.437
2006-09-12,12.00,12.522
2006-09-12,13.00,12.052
2006-09-12,14.00,11.734
2006-09-12,15.00,11.566
2006-09-13,0.00,19.617
2006-09-13,0.50,19.548
2006-09-13,1.00,19.596
2006-09-13,1.50,19.619
2006-09-13,2.00,19.662
2006-09-13,2.50,19.585
2006-09-13,3.00,19.548
2006-09-13,3.50,19.681
2006-09-13,4.00,19.620
2006-09-13,4.50,19.530
2006-09-13,5.00,19.549
2006-09-13,5.50,19.616
2006-09-13,6.00,19.616
2006-09-13,6.50,19.591
2006-09-13,7.00,19.647
2006-09-13,8.00,19.587
2006-09-13,9.00,19.570
2006-09-13,10.00,16.080
2006-09-13,11.00,13.056
2006-09-13,12.00,12.397
2006-09-13,13.00,12.052
2006-09-13,14.00,11.842
2006-09-13,15.00,11.644
2006-09-14,0.00,19.897
2006-09-14,0.50,19.422
2006-09-14,1.00,19.443
2006-09-14,1.50,19.442
2006-09-14,2.00,19.472
2006-09-14,2.50,19.381
2006-09-14,3.00,19.355
2006-09-14,3.50,19.457
2006-09-14,4.00,19.391
2006-09-14,4.50,19.391
2006-09-14,5.00,19.312
2006-09-14,5.50,19.374
2006-09-14,6.00,19.365
2006-09-14,6.50,19.362
2006-09-14,7.00,19.387
2006-09-14,8.00,19.282
2006-09-14,9.00,18.716
2006-09-14,10.00,15.987
2006-09-14,11.00,13.771
2006-09-14,12.00,12.918
2006-09-14,13.00,12.595
2006-09-14,14.00,12.191
2006-09-14,15.00,11.773
2006-09-15,0.00,19.691
2006-09-15,0.50,19.542
2006-09-15,1.00,19.546
2006-09-15,1.50,19.507
2006-09-15,2.00,19.538
2006-09-15,2.50,19.443
2006-09-15,3.00,19.309
2006-09-15,3.50,19.423
2006-09-15,4.00,19.325
2006-09-15,4.50,19.335
2006-09-15,5.00,19.188
2006-09-15,5.50,19.249
2006-09-15,6.00,19.225
2006-09-15,6.50,19.200
2006-09-15,7.00,19.186
2006-09-15,8.00,18.934
2006-09-15,9.00,18.301
2006-09-15,10.00,16.677
2006-09-15,11.00,14.533
2006-09-15,12.00,13.293
2006-09-15,13.00,12.718
2006-09-15,14.00,11.832
2006-09-15,15.00,11.416
2006-09-16,0.00,19.653
2006-09-16,0.50,19.580
2006-09-16,1.00,19.628
2006-09-16,1.50,19.634
2006-09-16,2.00,19.672
2006-09-16,2.50,19.575
2006-09-16,3.00,19.497
2006-09-16,3.50,19.602
2006-09-16,4.00,19.532
2006-09-16,4.50,19.453
2006-09-16,5.00,19.414
2006-09-16,5.50,19.457
2006-09-16,6.00,19.409
2006-09-16,6.50,19.345
2006-09-16,7.00,19.320
2006-09-16,8.00,18.917
2006-09-16,9.00,18.427
2006-09-16,10.00,17.522
2006-09-16,11.00,15.474
2006-09-16,12.00,13.231
2006-09-16,13.00,12.166
2006-09-16,14.00,11.630
2006-09-16,15.00,11.374
2006-09-17,0.00,19.751
2006-09-17,0.50,19.674
2006-09-17,1.00,19.725
2006-09-17,1.50,19.731
2006-09-17,2.00,19.774
2006-09-17,2.50,19.695
2006-09-17,3.00,19.588
2006-09-17,3.50,19.775
2006-09-17,4.00,19.722
2006-09-17,4.50,19.592
2006-09-17,5.00,19.638
2006-09-17,5.50,19.699
2006-09-17,6.00,19.691
2006-09-17,6.50,19.660
2006-09-17,7.00,19.698
2006-09-17,8.00,19.540
2006-09-17,9.00,18.587
2006-09-17,10.00,16.386
2006-09-17,11.00,14.216
2006-09-17,12.00,12.605
2006-09-17,13.00,11.902
2006-09-17,14.00,11.704
2006-09-17,15.00,11.548
2006-09-18,0.00,19.323
2006-09-18,0.50,19.259
2006-09-18,1.00,19.308
2006-09-18,1.50,19.322
2006-09-18,2.00,19.367
2006-09-18,2.50,19.288
2006-09-18,3.00,19.224
2006-09-18,3.50,19.377
2006-09-18,4.00,19.320
2006-09-18,4.50,19.326
2006-09-18,5.00,19.250
2006-09-18,5.50,19.321
2006-09-18,6.00,19.311
2006-09-18,6.50,19.309
2006-09-18,7.00,19.344
2006-09-18,8.00,19.257
2006-09-18,9.00,18.605
2006-09-18,10.00,16.688
2006-09-18,11.00,14.498
2006-09-18,12.00,13.323
2006-09-18,13.00,12.402
2006-09-18,14.00,11.919
2006-09-18,15.00,11.638
2006-09-19,0.00,18.521
2006-09-19,0.50,18.462
2006-09-19,1.00,18.507
2006-09-19,1.50,18.524
2006-09-19,2.00,18.572
2006-09-19,2.50,18.489
2006-09-19,3.00,18.403
2006-09-19,3.50,18.584
2006-09-19,4.00,18.499
2006-09-19,4.50,18.598
2006-09-19,5.00,18.446
2006-09-19,5.50,18.513
2006-09-19,6.00,18.504
2006-09-19,6.50,18.488
2006-09-19,7.00,18.520
2006-09-19,8.00,18.383
2006-09-19,9.00,17.757
2006-09-19,10.00,16.121
2006-09-19,11.00,14.999
2006-09-19,12.00,13.784
2006-09-19,13.00,13.145
2006-09-19,14.00,12.705
2006-09-19,15.00,12.418
2006-09-20,0.00,18.005
2006-09-20,0.50,17.899
2006-09-20,1.00,17.919
2006-09-20,1.50,17.893
2006-09-20,2.00,17.924
2006-09-20,2.50,17.812
2006-09-20,3.00,17.698
2006-09-20,3.50,17.814
2006-09-20,4.00,17.621
2006-09-20,4.50,17.728
2006-09-20,5.00,17.607
2006-09-20,5.50,17.676
2006-09-20,6.00,17.645
2006-09-20,6.50,17.625
2006-09-20,7.00,17.664
2006-09-20,8.00,17.588
2006-09-20,9.00,17.496
2006-09-20,10.00,16.313
2006-09-20,11.00,14.908
2006-09-20,12.00,13.843
2006-09-20,13.00,13.167
2006-09-20,14.00,12.478
2006-09-20,15.00,12.051
2006-09-21,0.00,17.716
2006-09-21,0.50,17.649
2006-09-21,1.00,17.750
2006-09-21,1.50,17.701
2006-09-21,2.00,17.754
2006-09-21,2.50,17.667
2006-09-21,3.00,17.578
2006-09-21,3.50,17.758
2006-09-21,4.00,17.574
2006-09-21,4.50,17.712
2006-09-21,5.00,17.599
2006-09-21,5.50,17.666
2006-09-21,6.00,17.624
2006-09-21,6.50,17.585
2006-09-21,7.00,17.597
2006-09-21,8.00,17.450
2006-09-21,9.00,17.352
2006-09-21,10.00,16.999
2006-09-21,11.00,16.065
2006-09-21,12.00,14.596
2006-09-21,13.00,13.658
2006-09-21,14.00,12.841
2006-09-21,15.00,12.291
2006-09-22,0.00,17.436
2006-09-22,0.50,17.369
2006-09-22,1.00,17.442
2006-09-22,1.50,17.405
2006-09-22,2.00,17.470
2006-09-22,2.50,17.387
2006-09-22,3.00,17.298
2006-09-22,3.50,17.481
2006-09-22,4.00,17.438
2006-09-22,4.50,17.442
2006-09-22,5.00,17.334
2006-09-22,5.50,17.412
2006-09-22,6.00,17.384
2006-09-22,6.50,17.368
2006-09-22,7.00,17.397
2006-09-22,8.00,17.265
2006-09-22,9.00,17.191
2006-09-22,10.00,17.109
2006-09-22,11.00,16.850
2006-09-22,12.00,16.056
2006-09-22,13.00,14.411
2006-09-22,14.00,13.349
2006-09-22,15.00,12.435
2006-09-23,0.00,17.343
2006-09-23,0.50,17.271
2006-09-23,1.00,17.344
2006-09-23,1.50,17.300
2006-09-23,2.00,17.377
2006-09-23,2.50,17.288
2006-09-23,3.00,17.187
2006-09-23,3.50,17.372
2006-09-23,4.00,17.373
2006-09-23,4.50,17.341
2006-09-23,5.00,17.226
2006-09-23,5.50,17.316
2006-09-23,6.00,17.300
2006-09-23,6.50,17.298
2006-09-23,7.00,17.352
2006-09-23,8.00,17.264
2006-09-23,9.00,17.256
2006-09-23,10.00,17.185
2006-09-23,11.00,16.299
2006-09-23,12.00,14.303
2006-09-23,13.00,12.960
2006-09-23,14.00,11.975
2006-09-23,15.00,11.689
2006-09-24,0.00,17.202
2006-09-24,0.50,17.130
2006-09-24,1.00,17.201
2006-09-24,1.50,17.161
2006-09-24,2.00,17.242
2006-09-24,2.50,17.154
2006-09-24,3.00,17.055
2006-09-24,3.50,17.248
2006-09-24,4.00,17.300
2006-09-24,4.50,17.212
2006-09-24,5.00,17.101
2006-09-24,5.50,17.189
2006-09-24,6.00,17.173
2006-09-24,6.50,17.170
2006-09-24,7.00,17.225
2006-09-24,8.00,17.170
2006-09-24,9.00,17.213
2006-09-24,10.00,17.179
2006-09-24,11.00,15.909
2006-09-24,12.00,14.114
2006-09-24,13.00,12.372
2006-09-24,14.00,11.835
2006-09-24,15.00,11.588
2006-09-25,0.00,17.046
2006-09-25,0.50,16.965
2006-09-25,1.00,17.032
2006-09-25,1.50,17.021
2006-09-25,2.00,17.086
2006-09-25,2.50,16.989
2006-09-25,3.00,16.899
2006-09-25,3.50,17.089
2006-09-25,4.00,17.186
2006-09-25,4.50,17.053
2006-09-25,5.00,16.946
2006-09-25,5.50,17.031
2006-09-25,6.00,17.015
2006-09-25,6.50,17.008
2006-09-25,7.00,17.070
2006-09-25,8.00,17.016
2006-09-25,9.00,17.050
2006-09-25,10.00,16.971
2006-09-25,11.00,16.252
2006-09-25,12.00,13.944
2006-09-25,13.00,12.803
2006-09-25,14.00,12.206
2006-09-25,15.00,11.864
2006-09-26,0.00,16.979
2006-09-26,0.50,16.899
2006-09-26,1.00,16.972
2006-09-26,1.50,16.955
2006-09-26,2.00,17.011
2006-09-26,2.50,16.904
2006-09-26,3.00,16.812
2006-09-26,3.50,16.999
2006-09-26,4.00,17.066
2006-09-26,4.50,16.959
2006-09-26,5.00,16.845
2006-09-26,5.50,16.932
2006-09-26,6.00,16.918
2006-09-26,6.50,16.906
2006-09-26,7.00,16.967
2006-09-26,8.00,16.909
2006-09-26,9.00,16.900
2006-09-26,10.00,16.761
2006-09-26,11.00,16.195
2006-09-26,12.00,15.386
2006-09-26,13.00,14.377
2006-09-26,14.00,13.098
2006-09-26,15.00,12.439
2006-09-27,0.00,16.743
2006-09-27,0.50,16.683
2006-09-27,1.00,16.783
2006-09-27,1.50,16.751
2006-09-27,2.00,16.807
2006-09-27,2.50,16.692
2006-09-27,3.00,16.609
2006-09-27,3.50,16.801
2006-09-27,4.00,16.825
2006-09-27,4.50,16.770
2006-09-27,5.00,16.662
2006-09-27,5.50,16.748
2006-09-27,6.00,16.738
2006-09-27,6.50,16.749
2006-09-27,7.00,16.794
2006-09-27,8.00,16.739
2006-09-27,9.00,16.778
2006-09-27,10.00,16.844
2006-09-27,11.00,16.586
2006-09-27,12.00,15.674
2006-09-27,13.00,13.961
2006-09-27,14.00,12.494
2006-09-27,15.00,11.899
2006-09-28,0.00,16.510
2006-09-28,0.50,16.439
2006-09-28,1.00,16.531
2006-09-28,1.50,16.519
2006-09-28,2.00,16.557
2006-09-28,2.50,16.457
2006-09-28,3.00,16.363
2006-09-28,3.50,16.543
2006-09-28,4.00,16.533
2006-09-28,4.50,16.497
2006-09-28,5.00,16.388
2006-09-28,5.50,16.467
2006-09-28,6.00,16.450
2006-09-28,6.50,16.446
2006-09-28,7.00,16.484
2006-09-28,8.00,16.421
2006-09-28,9.00,16.440
2006-09-28,10.00,16.487
2006-09-28,11.00,16.384
2006-09-28,12.00,16.052
2006-09-28,13.00,14.919
2006-09-28,14.00,13.271
2006-09-28,15.00,12.281
2006-09-29,0.00,16.249
2006-09-29,0.50,16.185
2006-09-29,1.00,16.281
2006-09-29,1.50,16.261
2006-09-29,2.00,16.314
2006-09-29,2.50,16.219
2006-09-29,3.00,16.124
2006-09-29,3.50,16.317
2006-09-29,4.00,16.302
2006-09-29,4.50,16.279
2006-09-29,5.00,16.167
2006-09-29,5.50,16.259
2006-09-29,6.00,16.249
2006-09-29,6.50,16.256
2006-09-29,7.00,16.309
2006-09-29,8.00,16.258
2006-09-29,9.00,16.292
2006-09-29,10.00,16.371
2006-09-29,11.00,16.337
2006-09-29,12.00,15.878
2006-09-29,13.00,14.373
2006-09-29,14.00,12.906
2006-09-29,15.00,12.072
2006-09-30,0.00,16.043
2006-09-30,0.50,15.955
2006-09-30,1.00,16.046
2006-09-30,1.50,16.015
2006-09-30,2.00,16.068
2006-09-30,2.50,15.969
2006-09-30,3.00,15.866
2006-09-30,3.50,16.060
2006-09-30,4.00,16.036
2006-09-30,4.50,16.014
2006-09-30,5.00,15.936
2006-09-30,5.50,16.001
2006-09-30,6.00,15.976
2006-09-30,6.50,15.993
2006-09-30,7.00,16.041
2006-09-30,8.00,15.997
2006-09-30,9.00,16.037
2006-09-30,10.00,16.087
2006-09-30,11.00,16.039
2006-09-30,12.00,15.578
2006-09-30,13.00,14.783
2006-09-30,14.00,12.954
2006-09-30,15.00,12.266
2006-10-01,0.00,16.255
2006-10-01,0.50,16.026
2006-10-01,1.00,16.082
2006-10-01,1.50,16.018
2006-10-01,2.00,16.059
2006-10-01,2.50,15.947
2006-10-01,3.00,15.819
2006-10-01,3.50,15.975
2006-10-01,4.00,15.946
2006-10-01,4.50,15.926
2006-10-01,5.00,15.828
2006-10-01,5.50,15.878
2006-10-01,6.00,15.840
2006-10-01,6.50,15.870
2006-10-01,7.00,15.926
2006-10-01,8.00,15.859
2006-10-01,9.00,15.901
2006-10-01,10.00,15.918
2006-10-01,11.00,15.826
2006-10-01,12.00,15.295
2006-10-01,13.00,14.640
2006-10-01,14.00,13.812
2006-10-01,15.00,12.663
2006-10-02,0.00,16.294
2006-10-02,0.50,16.177
2006-10-02,1.00,16.265
2006-10-02,1.50,16.211
2006-10-02,2.00,16.253
2006-10-02,2.50,16.132
2006-10-02,3.00,15.999
2006-10-02,3.50,16.136
2006-10-02,4.00,16.093
2006-10-02,4.50,16.052
2006-10-02,5.00,15.935
2006-10-02,5.50,15.987
2006-10-02,6.00,15.926
2006-10-02,6.50,15.935
2006-10-02,7.00,15.963
2006-10-02,8.00,15.843
2006-10-02,9.00,15.834
2006-10-02,10.00,15.837
2006-10-02,11.00,15.692
2006-10-02,12.00,15.443
2006-10-02,13.00,15.153
2006-10-02,14.00,14.039
2006-10-02,15.00,12.839
2006-10-03,0.00,16.588
2006-10-03,0.50,16.392
2006-10-03,1.00,16.471
2006-10-03,1.50,16.422
2006-10-03,2.00,16.448
2006-10-03,2.50,16.334
2006-10-03,3.00,16.207
2006-10-03,3.50,16.371
2006-10-03,4.00,16.321
2006-10-03,4.50,16.276
2006-10-03,5.00,16.117
2006-10-03,5.50,16.152
2006-10-03,6.00,16.070
2006-10-03,6.50,16.060
2006-10-03,7.00,16.084
2006-10-03,8.00,15.901
2006-10-03,9.00,15.845
2006-10-03,10.00,15.809
2006-10-03,11.00,15.718
2006-10-03,12.00,15.612
2006-10-03,13.00,15.457
2006-10-03,14.00,14.295
2006-10-03,15.00,12.248
2006-10-04,0.00,16.412
2006-10-04,0.50,16.321
2006-10-04,1.00,16.411
2006-10-04,1.50,16.370
2006-10-04,2.00,16.395
2006-10-04,2.50,16.298
2006-10-04,3.00,16.191
2006-10-04,3.50,16.373
2006-10-04,4.00,16.336
2006-10-04,4.50,16.304
2006-10-04,5.00,16.167
2006-10-04,5.50,16.256
2006-10-04,6.00,16.231
2006-10-04,6.50,16.228
2006-10-04,7.00,16.276
2006-10-04,8.00,16.193
2006-10-04,9.00,16.198
2006-10-04,10.00,16.242
2006-10-04,11.00,16.179
2006-10-04,12.00,16.063
2006-10-04,13.00,15.976
2006-10-04,14.00,15.134
2006-10-04,15.00,13.560
2006-10-05,0.00,16.327
2006-10-05,0.50,16.237
2006-10-05,1.00,16.336
2006-10-05,1.50,16.299
2006-10-05,2.00,16.316
2006-10-05,2.50,16.221
2006-10-05,3.00,16.113
2006-10-05,3.50,16.294
2006-10-05,4.00,16.256
2006-10-05,4.50,16.228
2006-10-05,5.00,16.089
2006-10-05,5.50,16.180
2006-10-05,6.00,16.151
2006-10-05,6.50,16.148
2006-10-05,7.00,16.192
2006-10-05,8.00,16.098
2006-10-05,9.00,16.103
2006-10-05,10.00,16.157
2006-10-05,11.00,16.121
2006-10-05,12.00,16.044
2006-10-05,13.00,16.025
2006-10-05,14.00,14.767
2006-10-05,15.00,12.147
2006-10-06,0.00,16.025
2006-10-06,0.50,15.937
2006-10-06,1.00,16.055
2006-10-06,1.50,16.011
2006-10-06,2.00,16.015
2006-10-06,2.50,15.909
2006-10-06,3.00,15.815
2006-10-06,3.50,15.994
2006-10-06,4.00,15.951
2006-10-06,4.50,15.922
2006-10-06,5.00,15.825
2006-10-06,5.50,15.888
2006-10-06,6.00,15.835
2006-10-06,6.50,15.884
2006-10-06,7.00,15.939
2006-10-06,8.00,15.876
2006-10-06,9.00,15.939
2006-10-06,10.00,15.988
2006-10-06,11.00,15.979
2006-10-06,12.00,15.782
2006-10-06,13.00,15.795
2006-10-06,14.00,14.297
2006-10-06,15.00,12.258
2006-10-07,0.00,16.186
2006-10-07,0.50,16.097
2006-10-07,1.00,16.206
2006-10-07,1.50,16.165
2006-10-07,2.00,16.207
2006-10-07,2.50,16.105
2006-10-07,3.00,15.991
2006-10-07,3.50,16.191
2006-10-07,4.00,16.138
2006-10-07,4.50,16.116
2006-10-07,5.00,15.991
2006-10-07,5.50,16.064
2006-10-07,6.00,16.022
2006-10-07,6.50,16.028
2006-10-07,7.00,16.075
2006-10-07,8.00,15.968
2006-10-07,9.00,15.964
2006-10-07,10.00,15.973
2006-10-07,11.00,15.734
2006-10-07,12.00,14.866
2006-10-07,13.00,14.353
2006-10-07,14.00,13.985
2006-10-07,15.00,13.434
2006-10-08,0.00,15.968
2006-10-08,0.50,15.893
2006-10-08,1.00,16.007
2006-10-08,1.50,15.969
2006-10-08,2.00,16.020
2006-10-08,2.50,15.918
2006-10-08,3.00,15.810
2006-10-08,3.50,16.018
2006-10-08,4.00,15.974
2006-10-08,4.50,15.957
2006-10-08,5.00,15.865
2006-10-08,5.50,15.925
2006-10-08,6.00,15.874
2006-10-08,6.50,15.918
2006-10-08,7.00,15.979
2006-10-08,8.00,15.896
2006-10-08,9.00,15.910
2006-10-08,10.00,15.896
2006-10-08,11.00,15.709
2006-10-08,12.00,15.361
2006-10-08,13.00,14.982
2006-10-08,14.00,13.963
2006-10-08,15.00,13.011
2006-10-09,0.00,15.721
2006-10-09,0.50,15.664
2006-10-09,1.00,15.785
2006-10-09,1.50,15.748
2006-10-09,2.00,15.801
2006-10-09,2.50,15.697
2006-10-09,3.00,15.598
2006-10-09,3.50,15.803
2006-10-09,4.00,15.762
2006-10-09,4.50,15.758
2006-10-09,5.00,15.659
2006-10-09,5.50,15.728
2006-10-09,6.00,15.708
2006-10-09,6.50,15.725
2006-10-09,7.00,15.792
2006-10-09,8.00,15.710
2006-10-09,9.00,15.719
2006-10-09,10.00,15.637
2006-10-09,11.00,15.463
2006-10-09,12.00,15.271
2006-10-09,13.00,15.183
2006-10-09,14.00,15.058
2006-10-09,15.00,15.014
2006-10-10,0.00,15.396
2006-10-10,0.50,15.382
2006-10-10,1.00,15.496
2006-10-10,1.50,15.469
2006-10-10,2.00,15.523
2006-10-10,2.50,15.415
2006-10-10,3.00,15.313
2006-10-10,3.50,15.518
2006-10-10,4.00,15.473
2006-10-10,4.50,15.469
2006-10-10,5.00,15.369
2006-10-10,5.50,15.461
2006-10-10,6.00,15.543
2006-10-10,6.50,15.437
2006-10-10,7.00,15.508
2006-10-10,8.00,15.434
2006-10-10,9.00,15.491
2006-10-10,10.00,15.558
2006-10-10,11.00,15.539
2006-10-10,12.00,15.469
2006-10-10,13.00,15.474
2006-10-10,14.00,15.246
2006-10-10,15.00,13.904
2006-10-11,0.00,15.121
2006-10-11,0.50,15.058
2006-10-11,1.00,15.174
2006-10-11,1.50,15.146
2006-10-11,2.00,15.197
2006-10-11,2.50,15.076
2006-10-11,3.00,14.996
2006-10-11,3.50,15.192
2006-10-11,4.00,15.149
2006-10-11,4.50,15.147
2006-10-11,5.00,15.046
2006-10-11,5.50,15.138
2006-10-11,6.00,15.182
2006-10-11,6.50,15.132
2006-10-11,7.00,15.193
2006-10-11,8.00,15.134
2006-10-11,9.00,15.175
2006-10-11,10.00,15.236
2006-10-11,11.00,15.223
2006-10-11,12.00,15.098
2006-10-11,13.00,14.200
2006-10-11,14.00,13.449
2006-10-11,15.00,11.732
2006-10-12,0.00,14.301
2006-10-12,0.50,14.200
2006-10-12,1.00,14.321
2006-10-12,1.50,14.292
2006-10-12,2.00,14.342
2006-10-12,2.50,14.273
2006-10-12,3.00,14.141
2006-10-12,3.50,14.330
2006-10-12,4.00,14.291
2006-10-12,4.50,14.296
2006-10-12,5.00,14.186
